stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.00000] opening D:\Hebert\Area de trabalho\Programacao\UFV\SISTEMAS DE INFORMAÇÃO - UFV\5° Semestre\Computação Orientada a objetos\Projeto\PROJETOFINAL\Pacman\bin\Debug\allegro5.cfg r
display  D   display_settings.c:398  _al_score_display_settings       [   0.17553] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.17557] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.17561] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.17565] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.17570] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.17574] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.17578] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.17583] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.17587] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.17591] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.17595] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.17599] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.17604] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.17608] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.17612] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.17616] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.17620] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.17624] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.17628] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.17632] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.17636] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.17640] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.17644] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.17649] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.17653] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.17657] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.17661] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.17665] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.17669] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.17673] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.17677] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.17681] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.17685] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.17689] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.17693] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.17698] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.17702] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.17706] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.17711] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.17715] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 4/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.17719] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.17723] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 5/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.17727] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.17731] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 6/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.17735] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.17739] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 7/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.17744] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.17751] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 8/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.17758] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.17764] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.17771] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.17777] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.17784] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.17790] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.17796] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.17802] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.17809] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.17814] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.17819] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.17823] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.17827] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.17831] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.17835] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.17839] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.17843] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.17848] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.17852] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.17857] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.17861] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.17865] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.17869] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.17873] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.17878] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.17882] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.17886] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.17890] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.17894] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.17898] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.17902] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.17906] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.17910] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.17915] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.17919] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.17923] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.17927] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.17933] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.17937] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.17941] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.17946] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.17950] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.17954] Score is : 598
display  D   display_settings.c:212  debug_display_settings           [   0.17958] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.17962] Score is : 593
display  D   display_settings.c:212  debug_display_settings           [   0.17966] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.17970] Score is : 589
display  D   display_settings.c:212  debug_display_settings           [   0.17974] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.17978] Score is : 587
display  D   display_settings.c:212  debug_display_settings           [   0.17983] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.17987] Score is : 586
display  D   display_settings.c:212  debug_display_settings           [   0.17991] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.17995] Score is : 585
display  D   display_settings.c:212  debug_display_settings           [   0.17999] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.18003] Score is : 584
display  D   display_settings.c:212  debug_display_settings           [   0.18007] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.18012] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.18015] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.18020] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.18024] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.18029] Score is : 598
display  D   display_settings.c:212  debug_display_settings           [   0.18034] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.18039] Score is : 593
display  D   display_settings.c:212  debug_display_settings           [   0.18044] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 4/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.18050] Score is : 589
display  D   display_settings.c:212  debug_display_settings           [   0.18055] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 5/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.18060] Score is : 587
display  D   display_settings.c:212  debug_display_settings           [   0.18065] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 6/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.18070] Score is : 586
display  D   display_settings.c:212  debug_display_settings           [   0.18074] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 7/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.18078] Score is : 585
display  D   display_settings.c:212  debug_display_settings           [   0.18082] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 8/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.18086] Score is : 584
display  D   display_settings.c:212  debug_display_settings           [   0.18090] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.18094] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.18098] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.18103] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.18107] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.18111] Score is : 598
display  D   display_settings.c:212  debug_display_settings           [   0.18115] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.18120] Score is : 593
display  D   display_settings.c:212  debug_display_settings           [   0.18124] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.18131] Score is : 589
display  D   display_settings.c:212  debug_display_settings           [   0.18135] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.18139] Score is : 587
display  D   display_settings.c:212  debug_display_settings           [   0.18144] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.18148] Score is : 586
display  D   display_settings.c:212  debug_display_settings           [   0.18152] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.18156] Score is : 585
display  D   display_settings.c:212  debug_display_settings           [   0.18160] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.18166] Score is : 584
display  D   display_settings.c:212  debug_display_settings           [   0.18170] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.18174] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.18178] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.18182] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.18186] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.18191] Score is : 598
display  D   display_settings.c:212  debug_display_settings           [   0.18195] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.18199] Score is : 593
display  D   display_settings.c:212  debug_display_settings           [   0.18203] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.18207] Score is : 589
display  D   display_settings.c:212  debug_display_settings           [   0.18211] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.18215] Score is : 587
display  D   display_settings.c:212  debug_display_settings           [   0.18219] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.18223] Score is : 586
display  D   display_settings.c:212  debug_display_settings           [   0.18227] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.18231] Score is : 585
display  D   display_settings.c:212  debug_display_settings           [   0.18235] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.18239] Score is : 584
display  D   display_settings.c:212  debug_display_settings           [   0.18243] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.18247] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.18251] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.18256] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.18260] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.18264] Score is : 598
display  D   display_settings.c:212  debug_display_settings           [   0.18268] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.18272] Score is : 593
display  D   display_settings.c:212  debug_display_settings           [   0.18276] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.18281] Score is : 589
display  D   display_settings.c:212  debug_display_settings           [   0.18285] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.18289] Score is : 587
display  D   display_settings.c:212  debug_display_settings           [   0.18293] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.18297] Score is : 586
display  D   display_settings.c:212  debug_display_settings           [   0.18301] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.18305] Score is : 585
display  D   display_settings.c:212  debug_display_settings           [   0.18309] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.18313] Score is : 584
display  D   display_settings.c:212  debug_display_settings           [   0.18317] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.18321] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.18325] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.18329] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.18333] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.18337] Score is : 598
display  D   display_settings.c:212  debug_display_settings           [   0.18341] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.18345] Score is : 593
display  D   display_settings.c:212  debug_display_settings           [   0.18349] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 4/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.18353] Score is : 589
display  D   display_settings.c:212  debug_display_settings           [   0.18357] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 5/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.18362] Score is : 587
display  D   display_settings.c:212  debug_display_settings           [   0.18365] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 6/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.18370] Score is : 586
display  D   display_settings.c:212  debug_display_settings           [   0.18374] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 7/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.18378] Score is : 585
display  D   display_settings.c:212  debug_display_settings           [   0.18382] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 8/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.18386] Score is : 584
display  D   display_settings.c:212  debug_display_settings           [   0.18390] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.18394] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.18398] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.18402] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.18406] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.18410] Score is : 598
display  D   display_settings.c:212  debug_display_settings           [   0.18414] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.18418] Score is : 593
display  D   display_settings.c:212  debug_display_settings           [   0.18422] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.18427] Score is : 589
display  D   display_settings.c:212  debug_display_settings           [   0.18431] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.18435] Score is : 587
display  D   display_settings.c:212  debug_display_settings           [   0.18441] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.18447] Score is : 586
display  D   display_settings.c:212  debug_display_settings           [   0.18451] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.18455] Score is : 585
display  D   display_settings.c:212  debug_display_settings           [   0.18459] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.18463] Score is : 584
display  D   display_settings.c:212  debug_display_settings           [   0.18467] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.18471] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.18475] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:527  _al_score_display_settings       [   0.18479] Score is : 769
display  D   display_settings.c:212  debug_display_settings           [   0.18483] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.18487] Score is : 598
display  D   display_settings.c:212  debug_display_settings           [   0.18491] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.18495] Score is : 593
display  D   display_settings.c:212  debug_display_settings           [   0.18499] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.18503] Score is : 589
display  D   display_settings.c:212  debug_display_settings           [   0.18507] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.18511] Score is : 587
display  D   display_settings.c:212  debug_display_settings           [   0.18515] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.18519] Score is : 586
display  D   display_settings.c:212  debug_display_settings           [   0.18523] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.18528] Score is : 585
display  D   display_settings.c:212  debug_display_settings           [   0.18532] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:527  _al_score_display_settings       [   0.18536] Score is : 584
display  D   display_settings.c:212  debug_display_settings           [   0.18540] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.18544] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.18548] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.18552] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.18556] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.18560] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.18564] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.18568] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.18572] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.18576] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.18580] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.18584] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.18588] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.18592] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.18596] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.18600] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.18604] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.18609] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.18612] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.18617] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.18620] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.18625] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.18629] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.18633] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.18637] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.18641] Single Buffer requirement not met.
